PRODUCT_ART;CODENAME;DEPART_ID;BRAND_TITLE;COUNTRY;CATEGORY;PRODUCT_TITLE;COLOUR;SIZE;PIECESINPACK;PRODUCT_DESC;PRODUCT_PRICE;PRODUCT_QTY;PRODUCT_RESERVE;NEW_FLAG;DISCOUNT;PROFIT;BESTPRICE;SEASON_START;SEASON_END;ONMARCH
2000000385501;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Многолетники;Роза Штамб;Микс;120;0;Роза Штамб. Микс. Штамб.24СМ.120СМ;1395;1;0;0;0;0;;0;0;0
2000000167411;;2;Edelman;Таиланд;Новогодняя коллекция / Деревья, ели;Дерево рождественское "Руби";Зеленый;0;0;788016 Дерево рождественское "Руби". Зеленый. 305см;40065;1;0;0;0;0;;0;0;0
2000000386188;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Крупномеры;Арека Лутескенс;NA;350;0;Арека Лутескенс. Супер.70СМ.350СМ;35500;1;0;0;0;0;;0;0;0
2000000386201;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Декоративно-лиственные растения;Традесканция Спатацея;NA;25;0;Традесканция Спатацея. 12СМ.25СМ;195;2;0;0;0;0;;0;0;0
2000000208749;;2;Hogewoning;Нидерланды;Аксессуары для флористов / Праздник;Весеннее украшение "Бабочки" х 4;Зеленый;0;4;20360-147 Весеннее украшение "Бабочки" х 4. Зеленый. 32/24см;193;1;0;0;0;0;;0;0;0
2000000208756;;2;Hogewoning;Нидерланды;Аксессуары для флористов / Праздник;Весеннее украшение "Бабочки" х 4;Желтый;0;4;20360-128 Весеннее украшение "Бабочки" х 4. Желтый. 32/24см;193;3;0;0;0;0;;0;0;0
2000000208800;;2;Hogewoning;Нидерланды;Аксессуары для флористов / Праздник;Весеннее украшение "Бабочки" х 2;Зеленый;0;2;20361-147 Весеннее украшение "Бабочки" х 2. Зеленый. 25/24см;116;73;0;0;0;0;;0;0;0
2000000208817;;2;Hogewoning;Нидерланды;Аксессуары для флористов / Праздник;Весеннее украшение "Бабочки" х 2;Белый;0;2;20361-168 Весеннее украшение "Бабочки" х 2. Белый. 25/24см;116;25;0;0;0;0;;0;0;0
2000000208824;;2;Hogewoning;Нидерланды;Аксессуары для флористов / Праздник;Весеннее украшение "Бабочки" х 2;Розовый;0;2;20361-358 Весеннее украшение "Бабочки" х 2. Розовый. 25/24см;116;56;0;0;0;0;;0;0;0
2000000334769;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Деревья и кустарники;Гортензия Арборескенс Анабель;NA;45;0;Гортензия Арборескенс Анабель. 19СМ.45СМ;895;7;0;0;0;0;;0;0;0
2000000166995;;2;Edelman;Тайвань;Новогодняя коллекция / Игрушки, гирлянды;Подвеска новогодняя "Шар" х2;Золотой;0;0;375927 Подвеска новогодняя "Шар" х2. Золотой. 30см;1693;1;0;0;0;0;;0;0;0
2000000167015;;2;Edelman;Тайвань;Новогодняя коллекция / Игрушки, гирлянды;Подвеска новогодняя "Шар" х2;Серебряный;0;0;375929 Подвеска новогодняя "Шар" х2. Серебряный. 25см;1116;1;0;0;0;0;;0;0;0
2000000167060;;2;Edelman;Тайвань;Новогодняя коллекция / Игрушки, гирлянды;Подвеска новогодняя "Шар" х2;Коричневый;0;0;375934 Подвеска новогодняя "Шар" х2. Коричневый. 20см;620;11;0;0;0;0;;0;0;0
2000000167077;;2;Edelman;Тайвань;Новогодняя коллекция / Игрушки, гирлянды;Подвеска новогодняя "Шар" х2;Коричневый;0;0;375935 Подвеска новогодняя "Шар" х2. Коричневый. 25см;1116;39;0;0;0;0;;0;0;0
2000000298429;;2;Van Dijk / Tel International;Нидерланды;Предметы для интерьера / Свечи и подсвечники;Набор свечей "Дэйзи" Х;Белый;0;3;702590 Набор свечей "Дэйзи" Х. Белый. 6.5см;185;54;0;0;0;0;;0;0;0
2000000235332;;2;DPI gmbh;Германия;Искусственные цветы / Искусственные цветы;Виноградная ветвь с плодами;Зеленый;0;0;58026-01 Виноградная ветвь с плодами. Зеленый. 180см;698;101;0;0;0;0;;0;0;0
2000000170596;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо круглое;Черный с позолотой;0;1;HS115 2E Gl.zwart/Goudluster Кашпо круглое. Черный с позолотой. 32см.20см;5400;1;0;0;0;0;;0;0;0
2000000385549;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Кактусы и суккуленты;Сансевьера Лоуренти;NA;60;0;Сансевьера Лоуренти. 15СМ.60СМ;595;1;0;0;0;0;;0;0;0
2000000385594;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Однолетники;Ампельные растения;Микс;50;0;Ампельные растения. Микс. 27СМ.50СМ;655;5;0;0;0;0;;0;0;0
2000000385624;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Хвойные;Можжевельник Сабина Тамарисцифолия;NA;40;0;Можжевельник Сабина Тамарисцифолия. 20СМ.40СМ;595;2;0;0;0;0;;0;0;0
2000000389073;;1;Hydrohuisman;Нидерланды;Кашпо / Кашпо Лечуза;Горшок со вставкой пластиковый "Караро";Антрацит;0;0;Горшок со вставкой пластиковый "Караро". Антрацит. 75см.30см.43см;12800;1;1;0;0;0;;0;0;0
2000000389080;;1;Hydrohuisman;Нидерланды;Кашпо / Декоративные кашпо;Горшок пластиковый "Капитал";Черный;0;0;Горшок пластиковый "Капитал". Черный. 88см.28см.28см;6200;1;0;0;0;0;;0;0;0
2000000360768;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Декоративно-лиственные растения;Филодендрон Ксанаду;NA;60;0;Филодендрон Ксанаду. 32СМ.60СМ;3550;1;0;0;0;0;;0;0;0
2000000385648;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Деревья и кустарники;Гортензия Паникулата ЛаймЛайт;NA;45;0;Гортензия Паникулата ЛаймЛайт. 21СМ.45СМ;750;1;0;0;0;0;;0;0;0
2000000385655;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Лианы;Клематис;Микс;65;0;Клематис. Микс. Махровый.14СМ.65СМ;625;21;0;0;0;0;;0;0;0
2000000337005;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Хвойные;Сосна обыкновенная Ватерери;NA;85;0;Сосна обыкновенная Ватерери. 35СМ.85СМ;5995;3;0;0;0;0;;0;0;0
2000000337098;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Хвойные;Ель Колючая;NA;80;0;Ель Колючая. Эрих Фрам.26СМ.80СМ;3250;1;0;0;0;0;;0;0;0
2000000336794;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Многолетники;Тимьян Цитриодорус;NA;0;0;Тимьян Цитриодорус. Голден Кинг.12СМ.25СМ;135;1;0;0;0;0;;0;0;0
2000000336756;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Крупномеры;Драцена Джанет Крейг;NA;150;0;Драцена Джанет Крейг. Х3.24СМ.150СМ;2995;3;1;0;0;0;;0;0;0
2000000362663;;1;Hydrohuisman;Нидерланды;Кашпо / Декоративные кашпо;Горшок "Мадера";NA;0;0;Горшок "Мадера". 40см.30см;5950;1;0;0;0;0;;0;0;0
2000000235585;;2;Cinter b.v.;Нидерланды;Предметы для интерьера / Керамика;Ваза-шар керамическая "Меган";Зеленый/Белый;0;0;41909 Ваза-шар керамическая "Меган". Зеленый/Белый. 39см.13см;1353;5;0;0;0;0;;0;0;0
2000000235592;;2;Cinter b.v.;Нидерланды;Предметы для интерьера / Керамика;Ваза керамическая "Меган";Зеленый/Белый;0;0;41917 Ваза керамическая "Меган". Зеленый/Белый. 29см.36см;1222;4;0;0;0;0;;0;0;0
2000000173016;;2;Edelman;Тайвань;Новогодняя коллекция / Игрушки, гирлянды;Подвеска "Шар";Коричневый;0;0;375936 Подвеска "Шар". Коричневый. 30см;1686;35;0;0;0;0;;0;0;0
2000000266473;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Голубая луна;0;1;HV114 BR 2E Ваза. Голубая луна. 36см.27см;8200;3;0;0;0;0;;0;0;0
2000000267289;;2;Koen Pack B.V;Нидерланды;Аксессуары для флористов / Праздник;Птичка на стике;Лиловый;0;0;K.3132 Птичка на стике. Лиловый. 50см;22,5;438;0;0;0;0;;0;0;0
2000000264684;;2;ED Collection / Van Dijk;Нидерланды;Аксессуары для флористов / Аксессуары для фитодизайна ;Украшение "Цветок Дейзи";Белый;0;0;395450 Украшение "Цветок Дейзи". Белый. 100см.36см;699;3;0;0;0;0;;0;0;0
2000000266107;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Серебряный/черный;0;0;GS7 B Silver-black Кашпо. Серебряный/черный. 13см.36.5см.13см;1234;1;0;0;0;0;;0;0;0
2000000266138;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Голубая луна;0;0;GS7 B Royal blue moon Кашпо. Голубая луна. 13см.36.5см.13см;2467;7;0;0;0;0;;0;0;0
2000000163833;;2;Art Fleur / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента Вайхнахтс-Бейсик;Неопределённый;0;0;02083245900400025 Лента Вайхнахтс-Бейсик. 40мм.25м;335;1;0;0;0;0;;0;0;0
2000000163857;;2;Art Fleur / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента Сильверголд;Серебряный;0;0;02234991000060050 Лента Сильверголд. Серебряный. 50м.6мм;714;9;0;0;0;0;;0;0;0
2000000165073;;2;DPI gmbh;Германия;Искусственные цветы / Искусственные цветы;Ветка Магнолии;Фуксия;0;0;42141-17 Ветка Магнолии. Фуксия. 130см;2110;10;0;0;0;0;;0;0;0
2000000165110;;2;DPI gmbh;Германия;Искусственные цветы / Искусственные цветы;Ветка Магнолии;Фуксия;0;0;42140-17 Ветка Магнолии. Фуксия. 76см;855;44;0;0;0;0;;0;0;0
2000000266459;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Красный блестящий;0;0;HV114 SUPER 60 Ваза. Красный блестящий. 60,00см.29,50см;26367;4;0;0;0;0;;0;0;0
2000000266466;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Красный блестящий;0;0;HV114 SUPER 80 Ваза. Красный блестящий. 80,00см.30,50см;41041;2;0;0;0;0;;0;0;0
2000000266619;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза керамическая;Голубая луна;0;0;GP8 40/35 Ваза керамическая. Голубая луна. 40см.35см;12300;3;0;0;0;0;;0;0;0
2000000266626;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза керамическая;Голубая луна;0;1;GP8 50/45 Ваза керамическая. Голубая луна. 45см.50см;20750;5;0;0;0;0;;0;0;0
2000000266305;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Белый блестящий;0;0;GS5 C Glossy white Кашпо. Белый блестящий. 16см.52см.19.5см;5100;4;0;0;0;0;;0;0;0
2000000266336;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Черный матовый;0;0;GB10 30/37 Mat-black Кашпо. Черный матовый. 30см.37см.19см;2697;1;0;0;0;0;;0;0;0
2000000266343;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Коричневый матовый;0;0;GB10 30/37 Mat-brown Кашпо. Коричневый матовый. 30см.37см.19см;2697;3;0;0;0;0;;0;0;0
2000000265896;;2;Casablanca;Германия;Предметы для интерьера / Статуэтки, картины, сувениры;Фоторамка;Черный;0;0;41820 Фоторамка. Черный. 21см.59см.2см;1805;7;0;0;0;0;;0;0;0
2000000266206;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Коричневый;0;0;GV10 60/23 Brown Ваза. Коричневый. 60см.23см;8700;3;0;0;0;0;;0;0;0
2000000266213;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Жемчужно-белый;0;0;GV10 60/23 White pearly luster Ваза. Жемчужно-белый. 60см.23см;10900;3;0;0;0;0;;0;0;0
2000000266558;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Коричневый;0;1;HV114 BR 2E Brown Ваза. Коричневый. 36см.27см;7000;1;0;0;0;0;;0;0;0
2000000266565;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Белый блестящий;0;1;HV132 GREZZANA S 70 Ваза. Белый блестящий. 70см.20см.51см;13137;2;0;0;0;0;;0;0;0
2000000266350;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Белый блестящий;0;0;GB10 30/37 Glossy white Кашпо. Белый блестящий. 30см.37см.19см;2697;1;0;0;0;0;;0;0;0
2000000266367;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Черный матовый;0;0;GB10 39/51 Mat-black Кашпо. Черный матовый. 51см.39см.25см;5937;2;0;0;0;0;;0;0;0
2000000266282;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Голубая луна;0;0;GS5 В Royal blue moon Кашпо. Голубая луна. 18.5см.41.5см.14.5см;3449;1;0;0;0;0;;0;0;0
2000000360379;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Орхидеи;Фаленопсис Рэд Липс;NA;100;0;Фаленопсис Рэд Липс. Х2.15СМ.100СМ;1695;10;0;0;0;0;;0;0;0
2000000334059;;1;Hydrohuisman;Нидерланды;Кашпо / Декоративные кашпо;Горшок "Элегант" +кол;цинк;0;0;Горшок "Элегант" +кол. цинк. 48см.38см;8067;1;0;0;0;0;;0;0;0
2000000266862;;2;Richard Wenzel GMBH / Van Dijk;Нидерланды;Предметы для интерьера / Свечи и подсвечники;Свеча "Трэнд";Светло-розовый;0;0;18-T23060-4 (31) Свеча "Трэнд". Светло-розовый. 23см.6см;296;13;0;0;0;0;;0;0;0
2000000360317;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Кактусы и суккуленты;Крассула Сансет;NA;50;0;Крассула Сансет. 23СМ.50СМ;1795;8;0;0;0;0;;0;0;0
2000000334066;;1;Hydrohuisman;Нидерланды;Кашпо / Декоративные кашпо;Горшок "Элегант" +кол;Неопределённый;0;0;Горшок "Элегант" +кол. 48см.38см;7364;1;0;0;0;0;;0;0;0
2000000266145;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Светло-зелёный;0;0;GS7 C Lime-green Кашпо. Светло-зелёный. 16.5см.46см.13см;1706;1;0;0;0;0;;0;0;0
2000000266152;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Серебряный/черный;0;0;GS7 C Silver-black Кашпо. Серебряный/черный. 16.5см.46см.13см;1706;3;0;0;0;0;;0;0;0
2000000266183;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Голубая луна;0;0;GS7 C Royal blue moon Кашпо. Голубая луна. 16.5см.46см.13см;3408;1;0;0;0;0;;0;0;0
2000000362687;;1;Hydrohuisman;Нидерланды;Кашпо / Декоративные кашпо;Горшок "Барк";NA;0;0;Горшок "Барк". 42см.40см;7950;1;0;0;0;0;;0;0;0
2000000242026;;2;Edelman;Румыния;Предметы для интерьера / Керамика;Кашпо керамическое "Комо";Серый;0;0;303547 Кашпо керамическое "Комо". Серый. 24X12X11см;911;1;0;0;0;0;;0;0;0
2000000334806;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Деревья и кустарники;Гортензия Паникулата;Белый;55;0;Гортензия Паникулата. Белый. Грандифлора.19СМ.55СМ;750;16;0;0;0;0;;0;0;0
2000000337203;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Крупномеры;Фикус Циатистипула;NA;170;0;Фикус Циатистипула. 35СМ.На решетке.170СМ;2965;2;0;0;0;0;;0;0;0
2000000235851;;2;Art Fleur / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента Бейсик;Светло-зелёный;0;0;00181004150400050 Лента Бейсик. Светло-зелёный. 50м.40мм;505;5;0;0;0;0;;0;0;0
2000000235868;;2;Art Fleur / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента Бейсик;Зеленое яблоко;0;0;00181004120400050 Лента Бейсик. Зеленое яблоко. 50м.40мм;505;11;0;0;0;0;;0;0;0
2000000251080;;2;Hakbijl Glass;Нидерланды;Предметы для интерьера / Стекло;Ваза стеклянная "Дерек";Прозрачный;40;0;05400 Ваза стеклянная "Дерек". Прозрачный. ;2069;1;0;0;0;0;;0;0;0
2000000236452;;2;Art Fleur / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента для фитодизайна;Неопределённый;0;0;11029481002520 Лента для фитодизайна. 20м.25мм;647;4;0;0;0;0;;0;0;0
2000000164649;;2;Zwapack / Van Dijk;Нидерланды;Аксессуары для флористов / Аксессуары для фитодизайна ;Ваза-вставка ;Неопределённый;0;0;24-124 Ваза-вставка . ;13,4;18;0;0;0;0;;0;0;0
2000000297798;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Цветущие растения;Цикламен Супер F1;Микс;30;0;Цикламен Супер F1. Микс. 13СМ.30СМ;295;6;0;0;0;0;;0;0;0
2000000360133;;2;Hakbijl Glass / Van Dijk;Нидерланды;Предметы для интерьера / Стекло;Ваза стеклянная на один цветок;Прозрачный;0;0;02740 Ваза стеклянная на один цветок. Прозрачный. 40см;352;19;0;0;0;0;;0;0;0
2000000241272;;2;Smither-Oasis Denmark ;Дания;Аксессуары для флористов / Упаковка;Упаковка Органза;Серебряный металлик;0;0;64201 Упаковка Органза. Серебряный металлик. 5м.45см;415;2;0;0;0;0;;0;0;0
2000000168340;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Черный/позолота;0;0;HS109 3E Ваза. Черный/позолота. 14см.28,5см;5466;1;0;0;0;0;;0;0;0
2000000168357;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Черный/позолота;0;0;HS109 4E Ваза. Черный/позолота. 14см.28,5см;7652;1;0;0;0;0;;0;0;0
2000000164229;;2;Art Fleur / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента "Классик Роуз";Неопределённый;0;0;11024914002520 Лента "Классик Роуз". 25мм.20м;646;3;0;0;0;0;;0;0;0
2000000164342;;2;Art Fleur / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента "Даймонд";Серебряный;0;0;11026511501020 Лента "Даймонд". Серебряный. 20м.10мм;825,98;15;0;0;0;0;;0;0;0
2000000164373;;2;Art Fleur / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента "Кристмас Тайм";Неопределённый;0;0;11026687005515 Лента "Кристмас Тайм". 15м.55мм;866;2;0;0;0;0;;0;0;0
2000000183046;;2;Edelman;Китай;Аксессуары для флористов / Лента;Лента ;Серебряный;0;0;376775 Лента . Серебряный. см.6см.см.270см;137;6;0;0;0;0;;0;0;0
2000000165134;;2;DPI gmbh;Германия;Искусственные цветы / Искусственные цветы;Ветка Магнолии;Кремовый;0;0;42140-05 Ветка Магнолии. Кремовый. 76см;855;35;0;0;0;0;;0;0;0
2000000336367;;1;ЗАО "Фитон+";Россия;Горшечные растения / Литература;Журнал "Цветочный клуб";NA;0;0;Журнал "Цветочный клуб". ;65;19;0;0;0;0;;0;0;0
2000000168395;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Золотой;0;0;HS109 4E Ваза. Золотой. 14см.28,5см;7652;1;0;0;0;0;;0;0;0
2000000336343;;1;ЗАО "Фитон+";Россия;Горшечные растения / Литература;Книга "Нарциссы" Ипполитова Н.;NA;0;0;Книга "Нарциссы" Ипполитова Н.. ;75;2;0;0;0;0;;0;0;0
2000000164489;;2;Zwapack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка для цветов "Обсейшн";Неопределённый;0;0;23-062 Упаковка для цветов "Обсейшн". 60см.120м;2107;1;0;0;0;0;;0;0;0
2000000164496;;2;Zwapack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка для цветов "Фростед";Белый;0;0;23-174 Упаковка для цветов "Фростед". Белый. 60см.300м;3048;2;0;0;0;0;;0;0;0
2000000164502;;2;Zwapack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка для цветов "Новинка";Черный;0;0;23-009 Упаковка для цветов "Новинка". Черный. 120м.60см;2176;1;0;0;0;0;;0;0;0
2000000334042;;1;Hydrohuisman;Нидерланды;Кашпо / Декоративные кашпо;Горшок "Элегант Алюм" +кол;хам;0;0;Горшок "Элегант Алюм" +кол. хам. 55см.75см;29641;1;0;0;0;0;;0;0;0
2000000167800;;2;Edelman;Китай;Предметы для интерьера / Пластик;Подставка "Рашель";Белый;0;0;321085 Подставка "Рашель". Белый. 55см.38см.38см;4222;1;0;0;0;0;;0;0;0
2000000167824;;2;Edelman;Китай;Предметы для интерьера / Пластик;Ваза "Рашель" пластиковая ;Черный;0;0;321101 Ваза "Рашель" пластиковая . Черный. 40см.32см.32см;2006;6;0;0;0;0;;0;0;0
2000000167831;;2;Edelman;Китай;Предметы для интерьера / Пластик;Ваза "Рашель" пластиковая ;Черный;0;0;321119 Ваза "Рашель" пластиковая . Черный. 42см.48см.48см;3638;5;0;0;0;0;;0;0;0
2000000167855;;2;Edelman;Китай;Предметы для интерьера / Пластик;Подставка "Рашель";Серебряный;0;0;321197 Подставка "Рашель". Серебряный. 55см.38см.38см;4366;1;0;0;0;0;;0;0;0
2000000336381;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Крупномеры;Ховея Форстериана;NA;240;0;Ховея Форстериана. 30СМ.240СМ;8995;1;0;0;0;0;;0;0;0
2000000389066;;2;Richard Wenzel GMBH / Van Dijk;Нидерланды;Предметы для интерьера / Свечи и подсвечники;Свеча "Косима";Красный/золотой;0;15;111-F15060-4 (335G) Свеча "Косима". Красный/золотой. 15см.6см;310;116;0;0;0;0;;0;0;0
2000000242378;;2;DPI gmbh;Германия;Искусственные цветы / Плоды, ягоды;Тыква (ассорти);Ассорти;0;64;65024-33 Тыква (ассорти). Ассорти. 8-12см;135;1386;0;0;0;0;;0;0;0
2000000240848;;2;Hakbijl Glass / Van Dijk;Нидерланды;Предметы для интерьера / Стекло;Ваза "Белинда Люкс";Прозрачный;0;0;17518 Ваза "Белинда Люкс". Прозрачный. 70см.25см;1783;1;0;0;0;0;;0;0;0
2000000169866;;2;Hogewoning;Нидерланды;Новогодняя коллекция / Фигурки;Морской лев;Белый;0;0;69582-000 Морской лев. Белый. 14см.25см;367;3;0;0;0;0;;0;0;0
2000000362304;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Декоративно-лиственные растения;Аглаонема Мария;NA;65;0;Аглаонема Мария. 17СМ.65СМ;795;4;0;0;0;0;;0;0;0
2000000362502;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Цветущие растения;Шлюмбергера;Микс;30;0;Шлюмбергера. Микс. 12СМ.30СМ;355;3;0;0;0;0;;0;0;0
2000000334400;;1;Hydrohuisman;Нидерланды;Кашпо / Кашпо Лечуза;Горшок "Лечуза Трэнд" +сист;ваниль;30;0;Горшок "Лечуза Трэнд" +сист. ваниль. 30см.30см.57см;2483;1;0;0;0;0;;0;0;0
2000000185934;;2;Hogewoning;Нидерланды;Сухоцветы / Экзотика;Плоды Окры;Черный;0;45;499-099 Плоды Окры. Черный. ;920;18;0;0;0;0;;0;0;0
2000000337555;;2;DPI gmbh;Германия;Новогодняя коллекция / Игрушки, гирлянды;Гирлянда из сосны ;Зеленый;0;0;313108 Гирлянда из сосны . Зеленый. 180см;1150;270;0;0;0;0;;0;0;0
2000000185941;;2;Hogewoning;Нидерланды;Сухоцветы / Экзотика;Плоды Окры;Оранжевый;0;45;499-061 Плоды Окры. Оранжевый. ;920;6;0;0;0;0;;0;0;0
2000000185002;;2;G Van Dijk / Cinter;Нидерланды;Предметы для интерьера / Керамика;Ваза керамическая "Бонита";Темно-коричневый;0;0;52472 Ваза керамическая "Бонита". Темно-коричневый. 27см.70см;3512;1;0;0;0;0;;0;0;0
2000000185019;;2;G Van Dijk / Cinter;Нидерланды;Предметы для интерьера / Керамика;Ваза керамическая "Бонита";Темно-коричневый;0;0;52473 Ваза керамическая "Бонита". Темно-коричневый. 30см.90см;5188;2;0;0;0;0;;0;0;0
2000000177694;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Платиновый;0;0;HV 128 1E  Platinum (luster) Ваза. Платиновый. 28.5см.23см;5322;1;0;0;0;0;;0;0;0
2000000177717;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Черно-золотой;0;0;HV 128 1E  Zwart/Goudluster Ваза. Черно-золотой. 28.5см.23см;5322;1;0;0;0;0;;0;0;0
2000000177731;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Бронзовый/золотой;0;0;HV 128 1E Goud-Brons Ваза. Бронзовый/золотой. 28.5см.23см;2895;1;0;0;0;0;;0;0;0
2000000177748;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Белый/Золотой;0;0;HV 128 2E  Wit goud luster Ваза. Белый/Золотой. 35см.23,5см;7404;2;0;0;0;0;;0;0;0
2000000177755;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Серый;0;0;HV 128 2E State-grey Ваза. Серый. 35см.23,5см;3676;1;0;0;0;0;;0;0;0
2000000177762;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Золотой;0;0;HV 128 2E Goud (luster) Ваза. Золотой. 35см.23,5см;7404;1;0;0;0;0;;0;0;0
2000000177779;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Платиновый;0;0;HV 128 2E  Platinum (luster) Ваза. Платиновый. 35см.23,5см;7404;2;0;0;0;0;;0;0;0
2000000177809;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Бронзовый/золотой;0;0;HV 128 2E Goud-Brons Ваза. Бронзовый/золотой. 35см.23,5см;4009,02;1;0;0;0;0;;0;0;0
2000000177823;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Серый;0;0;GS7 B State-Grey Кашпо. Серый. 15см.36.5см;1229;4;0;0;0;0;;0;0;0
2000000177830;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Кашпо;Серый;0;0;GS7 C  State-grey Кашпо. Серый. 46см.16.5см;1655;2;0;0;0;0;;0;0;0
